Timestamp,Sensor-id,Long,Lat,Value,Units, User-id,dateindex
2020-04-06 00:00:00,18,-119.90981000000001,0.16935999999999998,0.0, cpm, HiMarkHS,2020-04-06 00:00:00
2020-04-06 06:44:20,18,-119.90981299999999,0.16891099999999998,0.2649664934473845, cpm, HiMarkHS,2020-04-06 06:44:20
2020-04-06 06:44:25,18,-119.909811,0.16860799999999998,0.5062411196933929, cpm, HiMarkHS,2020-04-06 06:44:25
2020-04-06 06:44:30,18,-119.90981000000001,0.16833299999999998,0.7133395363550118, cpm, HiMarkHS,2020-04-06 06:44:30
2020-04-06 06:44:35,18,-119.90981000000001,0.168054,0.9663528014521549, cpm, HiMarkHS,2020-04-06 06:44:35
2020-04-06 06:44:40,18,-119.90981000000001,0.167702,1.4835066886791377, cpm, HiMarkHS,2020-04-06 06:44:40
2020-04-06 06:44:45,18,-119.90981000000001,0.167427,2.000767642203499, cpm, HiMarkHS,2020-04-06 06:44:45
2020-04-06 06:44:50,18,-119.90981000000001,0.167104,1.631092862189479, cpm, HiMarkHS,2020-04-06 06:44:50
2020-04-06 06:44:55,18,-119.90981000000001,0.16681500000000002,1.2453330572737416, cpm, HiMarkHS,2020-04-06 06:44:55
2020-04-06 06:45:00,18,-119.90981000000001,0.166597,2.2184021202605897, cpm, HiMarkHS,2020-04-06 06:45:00
2020-04-06 06:45:05,18,-119.90981000000001,0.166292,2.6883076661613603, cpm, HiMarkHS,2020-04-06 06:45:05
2020-04-06 06:45:10,18,-119.90981000000001,0.166016,2.956671793215468, cpm, HiMarkHS,2020-04-06 06:45:10
2020-04-06 06:45:15,18,-119.90981000000001,0.165735,2.843814248380081, cpm, HiMarkHS,2020-04-06 06:45:15
2020-04-06 06:45:20,18,-119.90981000000001,0.16542300000000001,2.298105994213016, cpm, HiMarkHS,2020-04-06 06:45:20
2020-04-06 06:45:25,18,-119.90981000000001,0.16514,2.894354903770802, cpm, HiMarkHS,2020-04-06 06:45:25
2020-04-06 06:45:30,18,-119.90981000000001,0.164857,4.191151130454504, cpm, HiMarkHS,2020-04-06 06:45:30
2020-04-06 06:45:35,18,-119.90981000000001,0.16456700000000002,5.392450699559648, cpm, HiMarkHS,2020-04-06 06:45:35
2020-04-06 06:45:40,18,-119.90981000000001,0.164246,6.216032914826211, cpm, HiMarkHS,2020-04-06 06:45:40
2020-04-06 06:45:45,18,-119.90981000000001,0.163966,5.8148275925759245, cpm, HiMarkHS,2020-04-06 06:45:45
2020-04-06 06:45:50,18,-119.90981000000001,0.163678,4.447999199770145, cpm, HiMarkHS,2020-04-06 06:45:50
2020-04-06 06:45:55,18,-119.90981000000001,0.16339,3.5049466887208416, cpm, HiMarkHS,2020-04-06 06:45:55
2020-04-06 06:46:00,18,-119.90981000000001,0.16309300000000002,4.286459197505553, cpm, HiMarkHS,2020-04-06 06:46:00
2020-04-06 06:46:05,18,-119.90981000000001,0.162828,5.7732437644625225, cpm, HiMarkHS,2020-04-06 06:46:05
2020-04-06 06:46:10,18,-119.90981000000001,0.162544,4.671760901868656, cpm, HiMarkHS,2020-04-06 06:46:10
2020-04-06 06:46:15,18,-119.90981000000001,0.16223800000000002,5.560888850817667, cpm, HiMarkHS,2020-04-06 06:46:15
2020-04-06 06:46:20,18,-119.90981000000001,0.161909,7.6135779797381025, cpm, HiMarkHS,2020-04-06 06:46:20
2020-04-06 06:46:25,18,-119.90981000000001,0.16159500000000002,7.5724142016661204, cpm, HiMarkHS,2020-04-06 06:46:25
2020-04-06 06:46:30,18,-119.90981000000001,0.161338,9.456069098880457, cpm, HiMarkHS,2020-04-06 06:46:30
2020-04-06 06:46:35,18,-119.90981000000001,0.161081,9.350592633738476, cpm, HiMarkHS,2020-04-06 06:46:35
